"Var","variable","value","id","League"
"Goals","Home","2",422431,"Premier League"
"Goals","Away","0",422431,"Premier League"
"Posession","Home","50%",422386,"Premier League"
"Posession","Away","50%",422386,"Premier League"
"Shots","Home","11",422386,"Premier League"
"Shots","Away","4",422386,"Premier League"
"Goals","Home","3",422386,"Premier League"
"Goals","Away","0",422386,"Premier League"
"Posession","Home","49%",422359,"Premier League"
"Posession","Away","51%",422359,"Premier League"
"Shots","Home","16",422359,"Premier League"
"Shots","Away","17",422359,"Premier League"
"Goals","Home","3",422359,"Premier League"
"Goals","Away","2",422359,"Premier League"
"Posession","Home","53%",422343,"Premier League"
"Posession","Away","47%",422343,"Premier League"
"Shots","Home","14",422343,"Premier League"
"Shots","Away","11",422343,"Premier League"
"Goals","Home","4",422343,"Premier League"
"Goals","Away","1",422343,"Premier League"
"Posession","Home","62%",450972,"Premier League"
"Posession","Away","38%",450972,"Premier League"
"Shots","Home","17",450972,"Premier League"
"Shots","Away","12",450972,"Premier League"
"Goals","Home","4",450972,"Premier League"
"Goals","Away","1",450972,"Premier League"
"Posession","Home","65%",450932,"Premier League"
"Posession","Away","35%",450932,"Premier League"
"Shots","Home","9",450932,"Premier League"
"Shots","Away","7",450932,"Premier League"
"Goals","Home","0",450932,"Premier League"
"Goals","Away","0",450932,"Premier League"
"Posession","Home","60%",450906,"Premier League"
"Posession","Away","40%",450906,"Premier League"
"Shots","Home","28",450906,"Premier League"
"Shots","Away","11",450906,"Premier League"
"Goals","Home","6",450906,"Premier League"
"Goals","Away","1",450906,"Premier League"
"Posession","Home","40%",450873,"Premier League"
"Posession","Away","60%",450873,"Premier League"
"Shots","Home","12",450873,"Premier League"
"Shots","Away","10",450873,"Premier League"
"Goals","Home","4",450873,"Premier League"
"Goals","Away","3",450873,"Premier League"
"Posession","Home","64%",450833,"Premier League"
"Posession","Away","36%",450833,"Premier League"
"Shots","Home","20",450833,"Premier League"
"Shots","Away","6",450833,"Premier League"
"Goals","Home","4",450833,"Premier League"
"Goals","Away","1",450833,"Premier League"
"Posession","Home","43%",450821,"Premier League"
"Posession","Away","57%",450821,"Premier League"
"Shots","Home","5",450821,"Premier League"
"Shots","Away","9",450821,"Premier League"
"Goals","Home","1",450821,"Premier League"
"Goals","Away","0",450821,"Premier League"
"Posession","Home","42%",317968,"Premier League"
"Posession","Away","58%",317968,"Premier League"
"Shots","Home","13",317968,"Premier League"
"Shots","Away","14",317968,"Premier League"
"Goals","Home","1",317968,"Premier League"
"Goals","Away","1",317968,"Premier League"
"Posession","Home","76%",318115,"Premier League"
"Posession","Away","24%",318115,"Premier League"
"Shots","Home","22",318115,"Premier League"
"Shots","Away","3",318115,"Premier League"
"Goals","Home","3",318115,"Premier League"
"Goals","Away","0",318115,"Premier League"
"Posession","Home","75%",318089,"Premier League"
"Posession","Away","25%",318089,"Premier League"
"Shots","Home","12",318089,"Premier League"
"Shots","Away","9",318089,"Premier League"
"Goals","Home","2",318089,"Premier League"
"Goals","Away","0",318089,"Premier League"
"Posession","Home","32%",318166,"Premier League"
"Posession","Away","68%",318166,"Premier League"
"Shots","Home","11",318166,"Premier League"
"Shots","Away","16",318166,"Premier League"
"Goals","Home","1",318166,"Premier League"
"Goals","Away","1",318166,"Premier League"
"Posession","Home","34%",345803,"Premier League"
"Posession","Away","66%",345803,"Premier League"
"Shots","Home","4",345803,"Premier League"
"Shots","Away","15",345803,"Premier League"
"Goals","Home","1",345803,"Premier League"
"Goals","Away","1",345803,"Premier League"
"Posession","Home","64%",345775,"Premier League"
"Posession","Away","36%",345775,"Premier League"
"Shots","Home","16",345775,"Premier League"
"Shots","Away","9",345775,"Premier League"
"Goals","Home","4",345775,"Premier League"
"Goals","Away","2",345775,"Premier League"
"Posession","Home","74%",367242,"Premier League"
"Posession","Away","26%",367242,"Premier League"
"Shots","Home","19",367242,"Premier League"
"Shots","Away","7",367242,"Premier League"
"Goals","Home","1",367242,"Premier League"
"Goals","Away","0",367242,"Premier League"
"Posession","Home","72%",395739,"Premier League"
"Posession","Away","28%",395739,"Premier League"
"Shots","Home","16",395739,"Premier League"
"Shots","Away","7",395739,"Premier League"
"Goals","Home","0",395739,"Premier League"
"Goals","Away","1",395739,"Premier League"
"Posession","Home","64%",395642,"Premier League"
"Posession","Away","36%",395642,"Premier League"
"Shots","Home","10",395642,"Premier League"
"Shots","Away","5",395642,"Premier League"
"Goals","Home","2",395642,"Premier League"
"Goals","Away","1",395642,"Premier League"
"Posession","Home","34%",395585,"Premier League"
"Posession","Away","66%",395585,"Premier League"
"Shots","Home","11",395585,"Premier League"
"Shots","Away","6",395585,"Premier League"
"Goals","Home","1",395585,"Premier League"
"Goals","Away","1",395585,"Premier League"
"Posession","Home","51%",395536,"Premier League"
"Posession","Away","49%",395536,"Premier League"
"Shots","Home","16",395536,"Premier League"
"Shots","Away","14",395536,"Premier League"
"Goals","Home","1",395536,"Premier League"
"Goals","Away","4",395536,"Premier League"
"Posession","Home","54%",422608,"Premier League"
"Posession","Away","46%",422608,"Premier League"
"Shots","Home","11",422608,"Premier League"
"Shots","Away","12",422608,"Premier League"
"Goals","Home","2",422608,"Premier League"
"Goals","Away","2",422608,"Premier League"
"Posession","Home","46%",422520,"Premier League"
"Posession","Away","54%",422520,"Premier League"
"Shots","Home","7",422520,"Premier League"
"Shots","Away","11",422520,"Premier League"
"Goals","Home","2",422520,"Premier League"
"Goals","Away","0",422520,"Premier League"
"Posession","Home","41%",422489,"Premier League"
"Posession","Away","59%",422489,"Premier League"
"Shots","Home","13",422489,"Premier League"
"Shots","Away","11",422489,"Premier League"
"Goals","Home","2",422489,"Premier League"
"Goals","Away","0",422489,"Premier League"
"Posession","Home","45%",422442,"Premier League"
"Posession","Away","55%",422442,"Premier League"
"Shots","Home","15",422442,"Premier League"
"Shots","Away","3",422442,"Premier League"
"Goals","Home","3",422442,"Premier League"
"Goals","Away","0",422442,"Premier League"
"Posession","Home","47%",422427,"Premier League"
"Posession","Away","53%",422427,"Premier League"
"Shots","Home","15",422427,"Premier League"
"Shots","Away","10",422427,"Premier League"
"Goals","Home","3",422427,"Premier League"
"Goals","Away","0",422427,"Premier League"
"Posession","Home","53%",422321,"Premier League"
"Posession","Away","47%",422321,"Premier League"
"Shots","Home","11",422321,"Premier League"
"Shots","Away","14",422321,"Premier League"
"Goals","Home","4",422321,"Premier League"
"Goals","Away","0",422321,"Premier League"
"Posession","Home","42%",450995,"Premier League"
"Posession","Away","58%",450995,"Premier League"
"Shots","Home","8",450995,"Premier League"
"Shots","Away","12",450995,"Premier League"
"Goals","Home","1",450995,"Premier League"
"Goals","Away","4",450995,"Premier League"
"Posession","Home","67%",450946,"Premier League"
"Posession","Away","33%",450946,"Premier League"
"Shots","Home","24",450946,"Premier League"
"Shots","Away","7",450946,"Premier League"
"Goals","Home","1",450946,"Premier League"
"Goals","Away","1",450946,"Premier League"
"Posession","Home","65%",450842,"Premier League"
"Posession","Away","35%",450842,"Premier League"
"Shots","Home","16",450842,"Premier League"
"Shots","Away","14",450842,"Premier League"
"Goals","Home","2",450842,"Premier League"
"Goals","Away","2",450842,"Premier League"
"Posession","Home","43%",395793,"Premier League"
"Posession","Away","57%",395793,"Premier League"
"Shots","Home","15",395793,"Premier League"
"Shots","Away","16",395793,"Premier League"
"Goals","Home","5",395793,"Premier League"
"Goals","Away","3",395793,"Premier League"
"Posession","Home","43%",395782,"Premier League"
"Posession","Away","57%",395782,"Premier League"
"Shots","Home","7",395782,"Premier League"
"Shots","Away","9",395782,"Premier League"
"Goals","Home","0",395782,"Premier League"
"Goals","Away","1",395782,"Premier League"
"Posession","Home","71%",395775,"Premier League"
"Posession","Away","29%",395775,"Premier League"
"Shots","Home","12",395775,"Premier League"
"Shots","Away","4",395775,"Premier League"
"Goals","Home","3",395775,"Premier League"
"Goals","Away","1",395775,"Premier League"
"Posession","Home","41%",422553,"Premier League"
"Posession","Away","59%",422553,"Premier League"
"Shots","Home","12",422553,"Premier League"
"Shots","Away","8",422553,"Premier League"
"Goals","Home","2",422553,"Premier League"
"Goals","Away","1",422553,"Premier League"
"Posession","Home","39%",422479,"Premier League"
"Posession","Away","61%",422479,"Premier League"
"Shots","Home","11",422479,"Premier League"
"Shots","Away","21",422479,"Premier League"
"Goals","Home","0",422479,"Premier League"
"Goals","Away","0",422479,"Premier League"
"Posession","Home","53%",422466,"Premier League"
"Posession","Away","47%",422466,"Premier League"
"Shots","Home","16",422466,"Premier League"
"Shots","Away","9",422466,"Premier League"
"Goals","Home","0",422466,"Premier League"
"Goals","Away","0",422466,"Premier League"
"Posession","Home","66%",422418,"Premier League"
"Posession","Away","34%",422418,"Premier League"
"Shots","Home","22",422418,"Premier League"
"Shots","Away","14",422418,"Premier League"
"Goals","Home","1",422418,"Premier League"
"Goals","Away","3",422418,"Premier League"
"Posession","Home","50%",422378,"Premier League"
"Posession","Away","50%",422378,"Premier League"
"Shots","Home","11",422378,"Premier League"
"Shots","Away","14",422378,"Premier League"
"Goals","Home","0",422378,"Premier League"
"Goals","Away","1",422378,"Premier League"
"Posession","Home","46%",422350,"Premier League"
"Posession","Away","54%",422350,"Premier League"
"Shots","Home","11",422350,"Premier League"
"Shots","Away","10",422350,"Premier League"
"Goals","Home","1",422350,"Premier League"
"Goals","Away","0",422350,"Premier League"
"Posession","Home","70%",422308,"Premier League"
"Posession","Away","30%",422308,"Premier League"
"Shots","Home","21",422308,"Premier League"
"Shots","Away","14",422308,"Premier League"
"Goals","Home","1",422308,"Premier League"
"Goals","Away","1",422308,"Premier League"
"Posession","Home","50%",450998,"Premier League"
"Posession","Away","50%",450998,"Premier League"
"Shots","Home","14",450998,"Premier League"
"Shots","Away","18",450998,"Premier League"
"Goals","Home","2",450998,"Premier League"
"Goals","Away","1",450998,"Premier League"
"Posession","Home","67%",450952,"Premier League"
"Posession","Away","33%",450952,"Premier League"
"Shots","Home","16",450952,"Premier League"
"Shots","Away","10",450952,"Premier League"
"Goals","Home","4",450952,"Premier League"
"Goals","Away","1",450952,"Premier League"
"Posession","Home","22%",450861,"Premier League"
"Posession","Away","78%",450861,"Premier League"
"Shots","Home","11",450861,"Premier League"
"Shots","Away","19",450861,"Premier League"
"Goals","Home","4",450861,"Premier League"
"Goals","Away","2",450861,"Premier League"
"Posession","Home","52%",422641,"Premier League"
"Posession","Away","48%",422641,"Premier League"
"Shots","Home","13",422641,"Premier League"
"Shots","Away","14",422641,"Premier League"
"Goals","Home","0",422641,"Premier League"
"Goals","Away","0",422641,"Premier League"
"Posession","Home","59%",422632,"Premier League"
"Posession","Away","41%",422632,"Premier League"
"Shots","Home","18",422632,"Premier League"
"Shots","Away","7",422632,"Premier League"
"Goals","Home","2",422632,"Premier League"
"Goals","Away","0",422632,"Premier League"
"Posession","Home","44%",422540,"Premier League"
"Posession","Away","56%",422540,"Premier League"
"Shots","Home","10",422540,"Premier League"
"Shots","Away","13",422540,"Premier League"
"Goals","Home","1",422540,"Premier League"
"Goals","Away","2",422540,"Premier League"
"Posession","Home","48%",422469,"Premier League"
"Posession","Away","52%",422469,"Premier League"
"Shots","Home","12",422469,"Premier League"
"Shots","Away","16",422469,"Premier League"
"Goals","Home","1",422469,"Premier League"
"Goals","Away","2",422469,"Premier League"
"Posession","Home","40%",450962,"Premier League"
"Posession","Away","60%",450962,"Premier League"
"Shots","Home","10",450962,"Premier League"
"Shots","Away","15",450962,"Premier League"
"Goals","Home","3",450962,"Premier League"
"Goals","Away","1",450962,"Premier League"
"Posession","Home","63%",450850,"Premier League"
"Posession","Away","37%",450850,"Premier League"
"Shots","Home","13",450850,"Premier League"
"Shots","Away","5",450850,"Premier League"
"Goals","Home","2",450850,"Premier League"
"Goals","Away","0",450850,"Premier League"
"Posession","Home","49%",317936,"Premier League"
"Posession","Away","51%",317936,"Premier League"
"Shots","Home","11",317936,"Premier League"
"Shots","Away","22",317936,"Premier League"
"Goals","Home","1",317936,"Premier League"
"Goals","Away","6",317936,"Premier League"
"Posession","Home","52%",318266,"Premier League"
"Posession","Away","48%",318266,"Premier League"
"Shots","Home","15",318266,"Premier League"
"Shots","Away","5",318266,"Premier League"
"Goals","Home","1",318266,"Premier League"
"Goals","Away","0",318266,"Premier League"
"Posession","Home","64%",345909,"Premier League"
"Posession","Away","36%",345909,"Premier League"
"Shots","Home","23",345909,"Premier League"
"Shots","Away","10",345909,"Premier League"
"Goals","Home","3",345909,"Premier League"
"Goals","Away","2",345909,"Premier League"
